,Unnamed: 0,ID,splcolor_text,splshape_text,product_code,medicine_name,dosage_form,splimage,splimprint,original_name,num_colors,num_imprints,image_path,shape_label,color_label
4040,1982,42817,RED,ROUND,65597-117,TRIBENZOR,C42931,655970117,C55,655970117.jpg,1,1.0,data/pillbox_production_images_full_202008/655970117.jpg,10,8
4042,4122,37775,PURPLE,ROUND,0173-0135,WELLBUTRIN,C42931,00173-0135-55-SPLIMAGE30-E718F397,WELLBUTRIN;SR;150,00173-0135-55-splimage30-e718f397.jpg,1,3.0,data/pillbox_production_images_full_202008/00173-0135-55-splimage30-e718f397.jpg,10,7
4043,1538,41050,WHITE,ROUND,0173-0249,LANOXIN,C42998,00173-0249-55_2A191528,LANOXIN;X3A,00173-0249-55_2A191528.jpg,1,2.0,data/pillbox_production_images_full_202008/00173-0249-55_2A191528.jpg,10,10
4044,7922,39375,GREEN,OVAL,68382-064,WARFARIN SODIUM,C42998,68382-0064-10_2F129784,WAR;2;1;2,68382-0064-10_2F129784.jpg,1,4.0,data/pillbox_production_images_full_202008/68382-0064-10_2F129784.jpg,7,4
4045,7670,53503,WHITE,OVAL,42291-386,LEVOCETIRIZINE DIHYDROCHLORIDE,C42998,4B4973A7-3045-24C7-E054-00144FF8D46C,SG;136,4b4973a7-3045-24c7-e054-00144ff8d46c.jpg,1,2.0,data/pillbox_production_images_full_202008/4b4973a7-3045-24c7-e054-00144ff8d46c.jpg,7,10
4046,7858,25287,YELLOW,CAPSULE,16729-041,TACROLIMUS,C25158,167290041,TCR;05,167290041.jpg,1,2.0,data/pillbox_production_images_full_202008/167290041.jpg,1,11
4048,9155,10800,WHITE,CAPSULE,0904-5633,GABAPENTIN,C25158,009045633,APO;114,009045633.jpg,2,2.0,data/pillbox_production_images_full_202008/009045633.jpg,1,10
4049,8386,33137,ORANGE,OVAL,67253-382,DOXAZOSIN MESYLATE,C42998,672530382,4;mg;ML;P18,672530382.jpg,1,4.0,data/pillbox_production_images_full_202008/672530382.jpg,7,5
4050,7629,41124,ORANGE,ROUND,63739-489,RANITIDINE,C42998,637390489,IP;253,637390489.jpg,1,2.0,data/pillbox_production_images_full_202008/637390489.jpg,10,5
4052,2369,40398,BLUE,CAPSULE,0378-1430,NICARDIPINE HYDROCHLORIDE,C25158,003781430,MYLAN;1430,003781430.jpg,2,2.0,data/pillbox_production_images_full_202008/003781430.jpg,1,1
4053,7000,42953,WHITE,ROUND,0904-6208,ONDANSETRON,C42998,009046208,W;04,009046208.jpg,1,2.0,data/pillbox_production_images_full_202008/009046208.jpg,10,10
4054,2460,29982,RED,CAPSULE,0002-3234,SYMBYAX,C25158,000023234,Lilly;3234;12;50,000023234.jpg,2,4.0,data/pillbox_production_images_full_202008/000023234.jpg,1,8
4055,8244,42754,RED,OVAL,60505-0188,LISINOPRIL,C42998,605050188,APO;L30,605050188.jpg,1,2.0,data/pillbox_production_images_full_202008/605050188.jpg,7,8
4056,7170,12466,WHITE,CAPSULE,68084-107,ACYCLOVIR,C25158,8A0C7821-EE2A-3647-E053-2995A90AE7CF,APO;042,8a0c7821-ee2a-3647-e053-2995a90ae7cf.jpg,2,2.0,data/pillbox_production_images_full_202008/8a0c7821-ee2a-3647-e053-2995a90ae7cf.jpg,1,10
4057,1462,21697,ORANGE,ROUND,68382-020,VENLAFAXINE,C42998,68382-0020-01_FB127DA3,ZC;66,68382-0020-01_FB127DA3.jpg,1,2.0,data/pillbox_production_images_full_202008/68382-0020-01_FB127DA3.jpg,10,5
4058,6096,70651,GREEN,CAPSULE,58118-1590,CHLORDIAZEPOXIDE HYDROCHLORIDE,C25158,00555015904,barr;159,00555015904.jpg,2,2.0,data/pillbox_production_images_full_202008/00555015904.jpg,1,4
4059,142,12405,PINK,ROUND,59762-1301,METOPROLOL TARTRATE,C42931,59762-1301-01_292114A8,C;74,59762-1301-01_292114A8.jpg,1,2.0,data/pillbox_production_images_full_202008/59762-1301-01_292114A8.jpg,10,6
4060,6515,29772,ORANGE,ROUND,67544-346,HYDROCHLOROTHIAZIDE,C42998,675440346,3571;V,675440346.jpg,1,2.0,data/pillbox_production_images_full_202008/675440346.jpg,10,5
4061,5437,22066,ORANGE,OVAL,24658-301,SIMVASTATIN,C42931,246580301,B301;10,246580301.jpg,1,2.0,data/pillbox_production_images_full_202008/246580301.jpg,7,5
4062,3992,16445,GREEN,OVAL,0378-0711,METHYLDOPA AND HYDROCHLOROTHIAZIDE,C42998,003780711,MYLAN;711,003780711.jpg,1,2.0,data/pillbox_production_images_full_202008/003780711.jpg,7,4
4063,736,66606,YELLOW,ROUND,42494-307,AMIODARONE HCL,C42998,A3EA2657-A15F-0AFE-E053-2995A90A2F07,AS;100,a3ea2657-a15f-0afe-e053-2995a90a2f07.jpg,1,2.0,data/pillbox_production_images_full_202008/a3ea2657-a15f-0afe-e053-2995a90a2f07.jpg,10,11
4064,9564,80532,GREEN,OVAL,73751-009,NIGHTTIME COLD AND FLU LIQUID GELS,C42954,NO_PRODUCT_IMAGE,AP02,no_product_image.jpg,1,1.0,data/pillbox_production_images_full_202008/no_product_image.jpg,7,4
4065,1203,42168,YELLOW,CAPSULE,60505-2584,RISPERIDONE,C42998,605052584,APO;RI;25,605052584.jpg,1,3.0,data/pillbox_production_images_full_202008/605052584.jpg,1,11
4066,7934,3030,PINK,OVAL,60505-0248,MIRTAZAPINE,C42931,605050248,APO;MI;30,605050248.jpg,1,3.0,data/pillbox_production_images_full_202008/605050248.jpg,7,6
4067,6720,22271,WHITE,OVAL,68788-9055,AMOXICILLIN AND CLAVULANATE POTASSIUM,C42931,00093227434,93;2274,00093227434.jpg,1,2.0,data/pillbox_production_images_full_202008/00093227434.jpg,7,10
4068,4991,73345,GREEN,OVAL,60687-500,ERGOCALCIFEROL,C25158,519910604,A3,519910604.jpg,1,1.0,data/pillbox_production_images_full_202008/519910604.jpg,7,4
4069,7149,71984,WHITE,ROUND,60687-387,MIDODRINE HYDROCHLORIDE,C42998,ATX13200,APO;MID;2;5,ATX13200.jpg,1,4.0,data/pillbox_production_images_full_202008/ATX13200.jpg,10,10
4070,3194,18747,YELLOW,ROUND,0378-2097,NISOLDIPINE,C42930,003782097,M;NE;17,003782097.jpg,1,3.0,data/pillbox_production_images_full_202008/003782097.jpg,10,11
4071,2479,33123,BROWN,ROUND,0378-3530,MIRTAZAPINE,C42931,003783530,M;530,003783530.jpg,1,2.0,data/pillbox_production_images_full_202008/003783530.jpg,10,2
4072,271,21631,WHITE,TRIANGLE,49884-104,ENTECAVIR,C42931,498840104,BMS;1611,498840104.jpg,1,2.0,data/pillbox_production_images_full_202008/498840104.jpg,14,10
4073,2887,32767,GREEN,CAPSULE,62037-640,OMEPRAZOLE,C42904,62037-0640-30_19268CC4,Andrx;640;40;mg,62037-0640-30_19268CC4.jpg,2,4.0,data/pillbox_production_images_full_202008/62037-0640-30_19268CC4.jpg,1,4
4075,6014,22046,YELLOW,OVAL,0074-3165,BIAXIN,C42930,000743165,a;KJ,000743165.jpg,1,2.0,data/pillbox_production_images_full_202008/000743165.jpg,7,11
4076,2630,8199,BLUE,OVAL,43353-817,SERTRALINE,C42931,433530817,I;G;213,433530817.jpg,1,3.0,data/pillbox_production_images_full_202008/433530817.jpg,7,1
4078,5819,16447,WHITE,OVAL,43353-815,ATORVASTATIN CALCIUM,C42931,433530815,APO;ATV80,433530815.jpg,1,2.0,data/pillbox_production_images_full_202008/433530815.jpg,7,10
4079,10,46762,PINK,ROUND,0093-7432,VALSARTAN,C42931,00093-7432-98_NLMIMAGE10_EB4375EB,7432;TV,00093-7432-98_NLMIMAGE10_EB4375EB.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-7432-98_NLMIMAGE10_EB4375EB.jpg,10,6
4080,4433,83486,WHITE,OVAL,60687-553,ISONIAZID,C42998,00555-0071-01_NLMIMAGE10_BF2B5FAA,b;071;300,00555-0071-01_NLMIMAGE10_BF2B5FAA.jpg,1,3.0,data/pillbox_production_images_full_202008/00555-0071-01_NLMIMAGE10_BF2B5FAA.jpg,7,10
4081,9485,55159,GREEN,CAPSULE,60687-281,NORTRIPTYLINE HYDROCHLORIDE,C25158,8486BEBB-2D4A-5F8F-E053-2A91AA0A9070,TARO;NTP10,8486bebb-2d4a-5f8f-e053-2a91aa0a9070.jpg,1,2.0,data/pillbox_production_images_full_202008/8486bebb-2d4a-5f8f-e053-2a91aa0a9070.jpg,1,4
4082,9681,11074,PINK,ROUND,0555-0702,DEMECLOCYCLINE HYDROCHLORIDE,C42931,005550702,b;702;300,005550702.jpg,1,3.0,data/pillbox_production_images_full_202008/005550702.jpg,10,6
4083,1067,16158,RED,OVAL,0006-0543,ZOCOR,C42931,000060543,543;80,000060543.jpg,1,2.0,data/pillbox_production_images_full_202008/000060543.jpg,7,8
4084,90,2159,WHITE,ROUND,0591-5643,MINOXIDIL,C42998,00591-5643-01_7908BCB5,DAN;5643;10,00591-5643-01_7908BCB5.jpg,1,3.0,data/pillbox_production_images_full_202008/00591-5643-01_7908BCB5.jpg,10,10
4085,686,22706,WHITE,BULLET,16571-402,CETIRIZINE HYDROCHLORIDE,C42998,16571-0402-50_NLMIMAGE10_903AC856,CTN;10,16571-0402-50_NLMIMAGE10_903AC856.jpg,1,2.0,data/pillbox_production_images_full_202008/16571-0402-50_NLMIMAGE10_903AC856.jpg,0,10
4087,9177,7821,WHITE,OVAL,63187-032,AMOXICILLIN AND CLAVULANATE POTASSIUM,C42931,00093-2274-34,93;2274,00093-2274-34.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-2274-34.jpg,7,10
4088,2873,24884,WHITE,ROUND,63459-542,FENTORA,C42998,63459054228,2;C,63459054228.jpg,1,2.0,data/pillbox_production_images_full_202008/63459054228.jpg,10,10
4089,8771,19677,BLUE,CAPSULE,60951-658,MORPHINE SULFATE,C42927,609510658,E658;100,609510658.jpg,1,2.0,data/pillbox_production_images_full_202008/609510658.jpg,1,1
4090,2389,21830,YELLOW,ROUND,59762-5011,SPIRONOLACTONE,C42931,59762-5011-01_1D230EC8,G;5011,59762-5011-01_1D230EC8.jpg,1,2.0,data/pillbox_production_images_full_202008/59762-5011-01_1D230EC8.jpg,10,11
4091,9005,35585,YELLOW,ROUND,60687-199,MELOXICAM,C42998,8C2C299E-A709-0EA3-E053-2A95A90A38AE,ZC;26,8c2c299e-a709-0ea3-e053-2a95a90a38ae.jpg,1,2.0,data/pillbox_production_images_full_202008/8c2c299e-a709-0ea3-e053-2a95a90a38ae.jpg,10,11
4092,2812,31011,WHITE,OVAL,0173-0561,AMERGE,C42931,00173-0561-00_97194BBA,GX;CE3,00173-0561-00_97194BBA.jpg,1,2.0,data/pillbox_production_images_full_202008/00173-0561-00_97194BBA.jpg,7,10
4093,3686,13231,PINK,ROUND,0088-1202,ANZEMET,C42931,000881202,A;50,000881202.jpg,1,2.0,data/pillbox_production_images_full_202008/000881202.jpg,10,6
4094,4876,36299,WHITE,OVAL,55111-126,CIPROFLOXACIN,C42931,551110126,R;126,551110126.jpg,1,2.0,data/pillbox_production_images_full_202008/551110126.jpg,7,10
4095,3831,48820,RED,OVAL,0093-7156,SIMVASTATIN,C42931,00093-7156-56_DF27EF8F,7156;TV,00093-7156-56_DF27EF8F.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-7156-56_DF27EF8F.jpg,7,8
4096,5958,14312,ORANGE,CAPSULE,63629-4534,VENLAFAXINE HYDROCHLORIDE,C42916,00093738656,93;7386;93;7386,00093738656.jpg,1,4.0,data/pillbox_production_images_full_202008/00093738656.jpg,1,5
4097,897,18541,WHITE,OVAL,0378-1150,BUSPIRONE HYDROCHLORIDE,C42998,00378-1150-01_8B23458A,M;B2,00378-1150-01_8B23458A.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-1150-01_8B23458A.jpg,7,10
4098,3159,27998,WHITE,ROUND,43353-724,LANOXIN,C42998,433530724,LANOXIN;X3A,433530724.jpg,1,2.0,data/pillbox_production_images_full_202008/433530724.jpg,10,10
4099,2358,20837,WHITE,OVAL,66758-170,KLOR-CON M,C42927,667580170,KC;M10,667580170.jpg,1,2.0,data/pillbox_production_images_full_202008/667580170.jpg,7,10
4100,7500,21970,YELLOW,ROUND,0093-3134,CAMRESE,C42931,00093313482PART2OF2,b;556,00093313482part2of2.jpg,1,2.0,data/pillbox_production_images_full_202008/00093313482part2of2.jpg,10,11
4101,6179,11193,WHITE,ROUND,0179-1118,TRAZODONE HYDROCHLORIDE,C42998,0179-1118-01,PLIVA;433,0179-1118-01.jpg,1,2.0,data/pillbox_production_images_full_202008/0179-1118-01.jpg,10,10
4102,6400,14454,BROWN,ROUND,31722-267,QUINAPRIL,C42998,317220267,267;IG,317220267.jpg,1,2.0,data/pillbox_production_images_full_202008/317220267.jpg,10,2
4103,2002,18749,WHITE,OVAL,63304-827,ATORVASTATIN CALCIUM,C42931,633040827,RX12,633040827.jpg,1,1.0,data/pillbox_production_images_full_202008/633040827.jpg,7,10
4104,982,31917,BROWN,CAPSULE,76439-103,AMOXICILLIN,C25158,76439-0103-50_NLMIMAGE10_793FBC9D,AA;820,76439-0103-50_NLMIMAGE10_793FBC9D.jpg,1,2.0,data/pillbox_production_images_full_202008/76439-0103-50_NLMIMAGE10_793FBC9D.jpg,1,2
4106,8790,13383,RED,CAPSULE,0093-2075,TOLMETIN SODIUM,C25158,00093-2075-01_C326E187,TEVA;8815,00093-2075-01_C326E187.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-2075-01_C326E187.jpg,1,8
4107,5420,51565,WHITE,ROUND,0360-0279,NATRUM PHOSPHORICUM,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
4108,6606,34285,WHITE,OVAL,49884-576,AMLODIPINE AND VALSARTAN,C42998,49884-0576-11_NLMIMAGE10_BA3F5D3A,p;576,49884-0576-11_NLMIMAGE10_BA3F5D3A.jpg,1,2.0,data/pillbox_production_images_full_202008/49884-0576-11_NLMIMAGE10_BA3F5D3A.jpg,7,10
4109,8866,47456,RED,ROUND,43353-800,LISINOPRIL WITH HYDROCHLOROTHIAZIDE,C42998,433530800,WW;64,433530800.jpg,1,2.0,data/pillbox_production_images_full_202008/433530800.jpg,10,8
4110,4217,36377,WHITE,ROUND,0310-0101,TENORMIN,C42998,003100101,Tenormin;101,003100101.jpg,1,2.0,data/pillbox_production_images_full_202008/003100101.jpg,10,10
4111,645,22628,WHITE,ROUND,76282-335,WARFARIN SODIUM,C42998,762820335,IG;W;10,762820335.jpg,1,3.0,data/pillbox_production_images_full_202008/762820335.jpg,10,10
4112,622,46421,WHITE,OVAL,0004-0263,DEMADEX,C42998,000040263,BM;103;10,000040263.jpg,1,3.0,data/pillbox_production_images_full_202008/000040263.jpg,7,10
4113,7216,19181,BROWN,CAPSULE,0093-3129,DISOPYRAMIDE PHOSPHATE,C25158,00093312901,93;3129;93;3129,00093312901.jpg,2,4.0,data/pillbox_production_images_full_202008/00093312901.jpg,1,2
4114,1404,28056,WHITE,ROUND,0527-1311,TERBUTALINE SULFATE,C42998,00527-1311-01_2D2696B4,LCI;1311,00527-1311-01_2D2696B4.jpg,1,2.0,data/pillbox_production_images_full_202008/00527-1311-01_2D2696B4.jpg,10,10
4115,9055,16468,WHITE,ROUND,60429-020,KETOCONAZOLE,C42998,604290020,T;57,604290020.jpg,1,2.0,data/pillbox_production_images_full_202008/604290020.jpg,10,10
4116,1959,29268,PURPLE,OVAL,99207-467,SOLODYN,C42930,99207-0467-30_C11D60AB,DYN;105,99207-0467-30_C11D60AB.jpg,1,2.0,data/pillbox_production_images_full_202008/99207-0467-30_C11D60AB.jpg,7,7
4117,9339,79276,RED,CAPSULE,66267-831,NIFEDIPINE,C25158,650B510B-52A3-4D63-E053-2A91AA0A9915,IMI;10,650b510b-52a3-4d63-e053-2a91aa0a9915.jpg,2,2.0,data/pillbox_production_images_full_202008/650b510b-52a3-4d63-e053-2a91aa0a9915.jpg,1,8
4118,6716,3245,WHITE,ROUND,51079-928,LABETALOL HCL,C42931,510790928,E10,510790928.jpg,1,1.0,data/pillbox_production_images_full_202008/510790928.jpg,10,10
4119,4219,40307,WHITE,ROUND,60631-080,EDARBI,C42998,606310080,ASL;80,606310080.jpg,1,2.0,data/pillbox_production_images_full_202008/606310080.jpg,10,10
4120,1590,32355,WHITE,OVAL,50881-015,JAKAFI,C42998,508810015,INCY;15,508810015.jpg,1,2.0,data/pillbox_production_images_full_202008/508810015.jpg,7,10
4121,4666,51263,WHITE,ROUND,69618-016,ASPIRIN 325 MG,C42998,28C502C5-2ACB-29A3-E054-00144FF88E88,AP;010,28c502c5-2acb-29a3-e054-00144ff88e88.jpg,1,2.0,data/pillbox_production_images_full_202008/28c502c5-2acb-29a3-e054-00144ff88e88.jpg,10,10
4122,1449,45103,ORANGE,ROUND,0228-2128,CLONIDINE HYDROCHLORIDE,C42998,002282128,R128,002282128.jpg,1,1.0,data/pillbox_production_images_full_202008/002282128.jpg,10,5
4123,9134,29376,GREEN,ROUND,51079-699,LISINOPRIL AND HYDROCHLOROTHIAZIDE,C42998,510790699,LH3;M,510790699.jpg,1,2.0,data/pillbox_production_images_full_202008/510790699.jpg,10,4
4124,8263,59344,BLUE,OVAL,60687-242,SERTRALINE HYDROCHLORIDE,C42998,50_MG_SERTRALINE_TABLET,213;I;G,50_mg_Sertraline_Tablet.jpg,1,3.0,data/pillbox_production_images_full_202008/50_mg_Sertraline_Tablet.jpg,7,1
4126,6849,72104,GREEN,OVAL,70518-1492,WARFARIN SODIUM,C42998,00093171401,TV;2;1;2;1714,00093171401.jpg,1,5.0,data/pillbox_production_images_full_202008/00093171401.jpg,7,4
4127,2739,31348,YELLOW,ROUND,67253-320,METHOTREXATE,C42998,67253-0320-10_F008F857,M;1,67253-0320-10_F008F857.jpg,1,2.0,data/pillbox_production_images_full_202008/67253-0320-10_F008F857.jpg,10,11
4128,7915,32536,WHITE,OVAL,0093-2264,AMOXICILLIN,C42931,00093-2264-01_DE296F5B,93;2264,00093-2264-01_DE296F5B.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-2264-01_DE296F5B.jpg,7,10
4129,4164,38411,WHITE,CAPSULE,68453-850,NAPRELAN,C42930,684530850,N;500,684530850.jpg,1,2.0,data/pillbox_production_images_full_202008/684530850.jpg,1,10
4130,5061,12220,BROWN,ROUND,0078-0512,TEGRETOL,C42927,000780512,T;400;mg,000780512.jpg,1,3.0,data/pillbox_production_images_full_202008/000780512.jpg,10,2
4131,4276,46831,WHITE,ROUND,61748-014,ETHAMBUTOL HYDROCHLORIDE,C42931,617480014,VP;1;4,617480014.jpg,1,3.0,data/pillbox_production_images_full_202008/617480014.jpg,10,10
4132,1334,43611,BLUE,CAPSULE,63304-692,CLINDAMYCIN HYDROCHLORIDE,C25158,633040692,RX692,633040692.jpg,2,1.0,data/pillbox_production_images_full_202008/633040692.jpg,1,1
4133,4979,19510,WHITE,ROUND,67544-097,GLIPIZIDE,C42998,675440097,GG772,675440097.jpg,1,1.0,data/pillbox_production_images_full_202008/675440097.jpg,10,10
4134,1543,31892,ORANGE,OVAL,0093-0321,DILTIAZEM HYDROCHLORIDE,C42931,00093-0321-01_902B486A,93;321,00093-0321-01_902B486A.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-0321-01_902B486A.jpg,7,5
4135,2477,12945,WHITE,OVAL,52343-029,CARVEDILOL,C42931,523430029,E;04,523430029.jpg,1,2.0,data/pillbox_production_images_full_202008/523430029.jpg,7,10
4136,4423,83447,ORANGE,OVAL,60687-549,RANOLAZINE,C42927,500_MG_TABLET,RZ1,500_mg_Tablet.jpg,1,1.0,data/pillbox_production_images_full_202008/500_mg_Tablet.jpg,7,5
4137,1669,9029,WHITE,ROUND,0378-2063,ATENOLOL AND CHLORTHALIDONE,C42998,003782063,M;63,003782063.jpg,1,2.0,data/pillbox_production_images_full_202008/003782063.jpg,10,10
4138,4132,20412,PINK,TRIANGLE,0093-7424,MONTELUKAST SODIUM,C42893,00093-7424-56_0F280780,TV;7424,00093-7424-56_0F280780.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-7424-56_0F280780.jpg,14,6
4139,3283,68521,YELLOW,ROUND,58596-002,COLD MEDICINE,C42998,549D9CC4-13DE-57AD-E054-00144FF8D46C,XL3;FORTE,549d9cc4-13de-57ad-e054-00144ff8d46c.jpg,1,2.0,data/pillbox_production_images_full_202008/549d9cc4-13de-57ad-e054-00144ff8d46c.jpg,10,11
4140,5740,15209,GREEN,OVAL,59762-4960,SERTRALINE HYDROCHLORIDE,C42931,59762-4960-01_74213A59,G;4960;25;mg,59762-4960-01_74213A59.jpg,1,4.0,data/pillbox_production_images_full_202008/59762-4960-01_74213A59.jpg,7,4
4141,2928,33828,PURPLE,CAPSULE,68084-974,PRAMIPEXOLE DIHYDROCHLORIDE,C42998,68382-0198-16_FA0DFD1F,P;3,68382-0198-16_FA0DFD1F.jpg,1,2.0,data/pillbox_production_images_full_202008/68382-0198-16_FA0DFD1F.jpg,1,7
4142,8911,27847,WHITE,OVAL,60429-087,PRAMIPEXOLE DIHYDROCHLORIDE,C42998,604290087,S;G;1;28,604290087.jpg,1,4.0,data/pillbox_production_images_full_202008/604290087.jpg,7,10
4143,8622,31960,YELLOW,CAPSULE,0781-2614,RIVASTIGMINE TARTRATE,C25158,007812614,SANDOZ;618,007812614.jpg,1,2.0,data/pillbox_production_images_full_202008/007812614.jpg,1,11
4144,9215,35809,WHITE,CAPSULE,60505-0113,GABAPENTIN,C25158,605050113,APO;113,605050113.jpg,2,2.0,data/pillbox_production_images_full_202008/605050113.jpg,1,10
4145,2371,11852,BLUE,ROUND,0378-1620,DICYCLOMINE HYDROCHLORIDE,C42998,003781620,M;D6,003781620.jpg,1,2.0,data/pillbox_production_images_full_202008/003781620.jpg,10,1
4146,1448,30573,PURPLE,ROUND,0378-2004,PAROXETINE HYDROCHLORIDE,C42930,00378-2004-93_D8086C73,M;P4,00378-2004-93_D8086C73.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-2004-93_D8086C73.jpg,10,7
4147,1634,2342,WHITE,ROUND,43547-248,METFORMIN HYDROCHLORIDE,C42931,43547-0248-50_10050818,I45,43547-0248-50_10050818.jpg,1,1.0,data/pillbox_production_images_full_202008/43547-0248-50_10050818.jpg,10,10
4148,7775,23275,ORANGE,OVAL,68382-056,WARFARIN SODIUM,C42998,68382-0056-10_1F128FD4,WAR;5,68382-0056-10_1F128FD4.jpg,1,2.0,data/pillbox_production_images_full_202008/68382-0056-10_1F128FD4.jpg,7,5
4149,1608,12170,WHITE,ROUND,0832-0510,BETHANECHOL CHLORIDE,C42998,008320510,BCL;5;832,008320510.jpg,1,3.0,data/pillbox_production_images_full_202008/008320510.jpg,10,10
4150,6894,45619,WHITE,ROUND,51079-206,ALLOPURINOL,C42998,510790206,M;71,510790206.jpg,1,2.0,data/pillbox_production_images_full_202008/510790206.jpg,10,10
4151,997,18189,RED,ROUND,64764-944,EDARBYCLOR,C42998,647640944,AC;40;12;5,647640944.jpg,1,4.0,data/pillbox_production_images_full_202008/647640944.jpg,10,8
4152,6424,22623,WHITE,OVAL,0173-0526,LAMICTAL,C61005,00173-0526-00_9618CB76,GX;CL2,00173-0526-00_9618CB76.jpg,1,2.0,data/pillbox_production_images_full_202008/00173-0526-00_9618CB76.jpg,7,10
4153,3402,37185,WHITE,OVAL,0007-4883,REQUIP,C42930,00007-4883-13_DB18ED97,GS;11F,00007-4883-13_DB18ED97.jpg,1,2.0,data/pillbox_production_images_full_202008/00007-4883-13_DB18ED97.jpg,7,10
4154,3129,31999,PINK,CAPSULE,43547-331,IRBESARTAN AND HYDROCHLOROTHIAZIDE,C42998,43547-0331-09_NLMIMAGE10_5D4B2E89,327;HH,43547-0331-09_NLMIMAGE10_5D4B2E89.jpg,1,2.0,data/pillbox_production_images_full_202008/43547-0331-09_NLMIMAGE10_5D4B2E89.jpg,1,6
4155,5000,44595,YELLOW,ROUND,42291-170,BETHANECHOL CHLORIDE,C42998,422910170,AN;574,422910170.jpg,1,2.0,data/pillbox_production_images_full_202008/422910170.jpg,10,11
4156,2849,52194,ORANGE,ROUND,55910-070,ASSORTED FRUIT FLAVOR CHEWS,C42893,40CE8B53-0EE6-1F38-E054-00144FF8D46C,FC,40ce8b53-0ee6-1f38-e054-00144ff8d46c.jpg,1,1.0,data/pillbox_production_images_full_202008/40ce8b53-0ee6-1f38-e054-00144ff8d46c.jpg,10,5
4157,2902,20593,WHITE,RECTANGLE,60505-2633,CETIRIZINE HYDROCHLORIDE,C42931,605052633,10MG;APO,605052633.jpg,1,2.0,data/pillbox_production_images_full_202008/605052633.jpg,9,10
4158,2125,51550,WHITE,ROUND,0360-0233,KALI MURIATICUM,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
4159,4036,38790,WHITE,CAPSULE,0054-2527,LITHIUM CARBONATE,C42936,000542527,54;463,000542527.jpg,1,2.0,data/pillbox_production_images_full_202008/000542527.jpg,1,10
4160,9232,20841,WHITE,OVAL,0378-3030,DOXYCYCLINE HYCLATE,C42905,00378-3030-01_NLMIMAGE10_093984BC,M;D;3;3,00378-3030-01_NLMIMAGE10_093984BC.jpg,1,4.0,data/pillbox_production_images_full_202008/00378-3030-01_NLMIMAGE10_093984BC.jpg,7,10
4161,2822,3437,WHITE,CAPSULE,68382-143,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,C42931,68382-0143-16_34089A34,ZD19,68382-0143-16_34089A34.jpg,1,1.0,data/pillbox_production_images_full_202008/68382-0143-16_34089A34.jpg,1,10
4162,6899,38422,PINK,DIAMOND,60429-567,ESTAZOLAM,C42998,604290567,WATSON;745;2,604290567.jpg,1,3.0,data/pillbox_production_images_full_202008/604290567.jpg,2,6
4163,8662,28805,WHITE,TRIANGLE,51991-735,GRANISETRON HYDROCHLORIDE,C42998,51991-0735-20_NLMIMAGE10_544B2A39,1GN,51991-0735-20_NLMIMAGE10_544B2A39.jpg,1,1.0,data/pillbox_production_images_full_202008/51991-0735-20_NLMIMAGE10_544B2A39.jpg,14,10
4164,8098,32708,BROWN,SQUARE,0006-9117,SINGULAIR,C42931,000069117,MSD;117;SINGULAIR,000069117.jpg,1,3.0,data/pillbox_production_images_full_202008/000069117.jpg,11,2
4165,5751,37276,ORANGE,ROUND,31722-520,HYDRALAZINE HYDROCHLORIDE,C42998,31722-0520-10_9007C80E,H;39,31722-0520-10_9007C80E.jpg,1,2.0,data/pillbox_production_images_full_202008/31722-0520-10_9007C80E.jpg,10,5
4166,30,20788,BLACK,CAPSULE,60258-162,RENAL CAPS,C42954,60258-0162-01_910EC886,C;162,60258-0162-01_910EC886.jpg,1,2.0,data/pillbox_production_images_full_202008/60258-0162-01_910EC886.jpg,1,0
4167,8808,42927,WHITE,ROUND,0603-5335,PREDNISONE,C42998,00603-5335-21_0C0E0610,5084;V,00603-5335-21_0C0E0610.jpg,1,2.0,data/pillbox_production_images_full_202008/00603-5335-21_0C0E0610.jpg,10,10
4169,3644,33803,WHITE,CAPSULE,60429-738,GABAPENTIN,C25158,604290738,IG321;100mg,604290738.jpg,1,2.0,data/pillbox_production_images_full_202008/604290738.jpg,1,10
